productTypeID,typeName,typeID,groupID
54974,Compact Vorton Tuning System I,54974,4067
54975,Vorton Tuning System II,54975,4067
607,Imicus,607,25
11173,Helios Blueprint,11173,105
608,Atron,608,25
11201,Taranis Blueprint,11201,105
11203,Ares Blueprint,11203,105
54784,ElectroPunch Ultra S,54784,4061
11466,R.Db - CreoDron,11466,332
54786,ElectroPunch Ultra M,54786,4061
54785,StrikeSnipe Ultra M,54785,4061
54783,ElectroPunch Ultra L,54783,4061
54782,StrikeSnipe Ultra L,54782,4061
28262,'Integrated' Acolyte,28262,100
77288,Valravn,77288,4594
28264,'Augmented' Acolyte,28264,100
11688,Particle Accelerator Unit,11688,334
28266,'Integrated' Berserker,28266,100
614,Fury,614,25
615,Immolator,615,237
28268,'Augmented' Berserker,28268,100
11551,Electrolytic Capacitor Unit,11551,334
11689,Laser Focusing Crystals,11689,334
28270,'Integrated' Hammerhead,28270,100
11532,Fusion Thruster,11532,334
22175,Data Analyzer I,22175,538
30835,Data Analyzer II Blueprint,30835,917
85686,Glorified Exigent Heavy Drone Navigation Mutaplasmid,85686,1964
11543,Tungsten Carbide Armor Plate,11543,334
28272,'Augmented' Hammerhead,28272,100
11540,Quantum Microprocessor,11540,334
11558,Sustained Shield Emitter,11558,334
28274,'Integrated' Hobgoblin,28274,100
11550,Graviton Reactor Unit,11550,334
11690,Superconductor Rails,11690,334
11542,Fernite Carbide Composite Armor Plate,11542,334
11533,Magpulse Thruster,11533,334
628,Arbitrator,628,26
11966,Pilgrim Blueprint,11966,106
20126,Curse Blueprint,20126,106
22229,Ice Harvester II,22229,464
11557,Linear Shield Emitter,11557,334
634,Exequror,634,26
11990,Oneiros Blueprint,11990,106
37450,Ice Mining Laser I,37450,54
38661,Ice Mining Laser II Blueprint,38661,134
37451,Ice Mining Laser II,37451,54
22291,Ballistic Control System II,22291,367
20069,Armored Warfare Link - Damage Control I,20069,316
4263,Armored Warfare Link - Damage Control II Blueprint,4263,532
20409,Armored Warfare Link - Passive Defense I,20409,316
4265,Armored Warfare Link - Passive Defense II Blueprint,4265,532
22227,Armored Warfare Link - Rapid Repair I,22227,316
4267,Armored Warfare Link - Rapid Repair II Blueprint,4267,532
11014,Command Processor I,11014,316
20406,Information Warfare Link - Electronic Superiority I,20406,316
4269,Information Warfare Link - Electronic Superiority II Blueprint,4269,532
20405,Information Warfare Link - Recon Operation I,20405,316
4271,Information Warfare Link - Recon Operation II Blueprint,4271,532
11052,Information Warfare Link - Sensor Integrity I,11052,316
4273,Information Warfare Link - Sensor Integrity II Blueprint,4273,532
20514,Siege Warfare Link - Shield Harmonizing I,20514,316
4285,Siege Warfare Link - Shield Harmonizing II Blueprint,4285,532
20124,Siege Warfare Link - Active Shielding I,20124,316
4281,Siege Warfare Link - Active Shielding II Blueprint,4281,532
22228,Siege Warfare Link - Shield Efficiency I,22228,316
4283,Siege Warfare Link - Shield Efficiency II Blueprint,4283,532
20070,Skirmish Warfare Link - Evasive Maneuvers I,20070,316
4287,Skirmish Warfare Link - Evasive Maneuvers II Blueprint,4287,532
11017,Skirmish Warfare Link - Interdiction Maneuvers I,11017,316
4289,Skirmish Warfare Link - Interdiction Maneuvers II Blueprint,4289,532
20408,Skirmish Warfare Link - Rapid Deployment I,20408,316
4291,Skirmish Warfare Link - Rapid Deployment II Blueprint,4291,532
22325,'Daemon' Data Analyzer I,22325,538
22327,'Codex' Data Analyzer I,22327,538
22329,'Alpha' Data Analyzer I,22329,538
22331,'Libram' Data Analyzer I,22331,538
22428,Redeemer,22428,898
22430,Sin,22430,898
22436,Widow,22436,898
22440,Panther,22440,898
22442,Eos,22442,540
22444,Sleipnir,22444,540
22446,Vulture,22446,540
22448,Absolution,22448,540
22452,Heretic,22452,541
22456,Sabre,22456,541
22460,Eris,22460,541
22464,Flycatcher,22464,541
22466,Astarte,22466,540
22468,Claymore,22468,540
22470,Nighthawk,22470,540
22474,Damnation,22474,540
22476,Warp Prohibitor I,22476,52
44993,Pacifier,44993,830
22542,Mining Laser Upgrade I,22542,546
28577,Mining Laser Upgrade II Blueprint,28577,1139
22544,Hulk,22544,543
22546,Skiff,22546,543
22548,Mackinaw,22548,543
22553,Mining Foreman Link - Harvester Capacitor Efficiency I,22553,316
4275,Mining Foreman Link - Harvester Capacitor Efficiency II Blueprint,4275,532
22555,Mining Foreman Link - Mining Laser Field Enhancement I,22555,316
4279,Mining Foreman Link - Mining Laser Field Enhancement II Blueprint,4279,532
22557,Mining Foreman Link - Laser Optimization I,22557,316
4277,Mining Foreman Link - Laser Optimization II Blueprint,4277,532
22572,Praetor EV-900,22572,544
22576,Ice Harvester Upgrade I,22576,546
28579,Ice Harvester Upgrade II Blueprint,28579,1139
57454,Oxy-Organic Solvents,57454,428
57456,Pressurized Oxidizers,57456,429
85691,Glorified Exigent Sentry Drone Firepower Mutaplasmid,85691,1964
57455,Thermosetting Polymer,57455,428
60765,Raiju,60765,893
22765,Heavy Shield Maintenance Bot I,22765,640
28200,Heavy Shield Maintenance Bot II Blueprint,28200,1144
85692,Glorified Exigent Sentry Drone Precision Mutaplasmid,85692,1964
22778,Warp Disrupt Probe,22778,548
22780,Fighter Uno,22780,100
22782,Interdiction Sphere Launcher I,22782,589
11993,Cerberus,11993,358
11995,Onyx,11995,894
28383,True Sansha Heavy Assault Missile Launcher,28383,771
22852,Hel,22852,659
22875,'Aura' Warp Core Stabilizer I,22875,315
22877,'Natura' Warp Core Stabilizer I,22877,315
22879,'Pilfer' Multispectrum Energized Membrane,22879,326
22881,'Moonshine' Thermal Energized Membrane,22881,326
22883,'Mafia' Kinetic Energized Membrane,22883,326
22885,Stealth System I,22885,341
22887,'Harmony' Small Armor Repairer I,22887,62
22889,'Meditation' Medium Armor Repairer I,22889,62
22891,'Protest' Large Armor Repairer I,22891,62
22893,'Gonzo' Damage Control I,22893,60
22895,'Shady' Sensor Booster,22895,212
22897,'Forger' ECCM - Magnetometric I,22897,202
22899,'Corporate' Light Electron Blaster I,22899,74
22901,'Dealer' Light Ion Blaster I,22901,74
22903,'Racket' Light Neutron Blaster I,22903,74
22905,'Slither' Heavy Electron Blaster I,22905,74
22907,'Hooligan' Heavy Ion Blaster I,22907,74
22909,'Hustler' Heavy Neutron Blaster I,22909,74
22911,'Swindler' Electron Blaster Cannon I,22911,74
22913,'Felon' Ion Blaster Cannon I,22913,74
22915,'Underhand' Neutron Blaster Cannon I,22915,74
22917,'Capitalist' Magnetic Field Stabilizer I,22917,302
22919,'Monopoly' Magnetic Field Stabilizer,22919,302
22921,'Habitat' Miner I,22921,54
22923,'Wild' Miner I,22923,54
22925,'Bootleg' Remote Sensor Booster,22925,290
22927,'Economist' Tracking Computer I,22927,213
22929,'Marketeer' Tracking Computer,22929,213
22931,'Distributor' Guidance Disruptor,22931,291
22933,'Investor' Tracking Disruptor I,22933,291
22935,'Tycoon' Remote Tracking Computer,22935,209
22937,'Enterprise' Remote Tracking Computer,22937,209
22925,'Bootleg' Remote Sensor Booster,22925,290
22925,'Bootleg' Remote Sensor Booster,22925,290
22943,'Broker' Remote Sensor Dampener I,22943,208
22945,'Executive' Remote Sensor Dampener,22945,208
22947,'Beatnik' Small Remote Armor Repairer,22947,325
22949,'Love' Medium Remote Armor Repairer,22949,325
23416,'Peace' Large Remote Armor Repairer,23416,325
22953,'Cartel' Power Diagnostic System I,22953,766
519,Gyrostabilizer II,519,59
78576,Azariel,78576,30
17482,Strip Miner I,17482,464
17913,Modulated Strip Miner II Blueprint,17913,490
24306,Modulated Deep Core Strip Miner II Blueprint,24306,490
33867,Thukker Component Assembly Array,33867,397
57467,Reaction-Orienting Neurolink Stabilizer,57467,4096
55760,Salvage Drone II,55760,1159
55761,'Dunk' Salvage Drone,55761,1159
526,Stasis Webifier I,526,65
1103,Stasis Webifier II Blueprint,1103,145
529,Small Remote Capacitor Transmitter I,529,67
1191,Small Remote Capacitor Transmitter II Blueprint,1191,147
57468,Stress-Responding Neurolink Stabilizer,57468,4096
33873,Ferox Guristas Edition,33873,419
82591,Mexallon Prospecting Array 1,82591,4768
23055,Templar I,23055,1652
41375,Templar II Blueprint,41375,1146
33879,Coercer Blood Raiders Edition,33879,420
23057,Dragonfly I,23057,1652
41378,Dragonfly II Blueprint,41378,1146
23059,Firbolg I,23059,1652
41381,Firbolg II Blueprint,41381,1146
23061,Einherji I,23061,1652
41384,Einherji II Blueprint,41384,1146
33881,Cormorant Guristas Edition,33881,420
23071,Imperial Navy Multifrequency S,23071,86
82590,Mexallon Prospecting Array 2,82590,4768
33883,Thrasher Thukker Tribe Edition,33883,420
566,Heavy Electron Blaster I,566,74
3131,Heavy Electron Blaster II Blueprint,3131,154
55860,'Pickpocket' EM Energized Membrane,55860,326
55862,'Bribe' Explosive Energized Membrane,55862,326
568,Heavy Neutron Blaster I,568,74
3147,Heavy Neutron Blaster II Blueprint,3147,154
57471,R-O Trigger Neurolink Conduit,57471,334
570,250mm Railgun I,570,74
3083,250mm Railgun II Blueprint,3083,154
33890,Small Transverse Bulkhead I,33890,773
33893,Small Transverse Bulkhead II Blueprint,33893,787
33892,Small Transverse Bulkhead II,33892,773
57472,S-R Trigger Neurolink Conduit,57472,334
33894,Medium Transverse Bulkhead I,33894,773
33897,Medium Transverse Bulkhead II Blueprint,33897,787
33896,Medium Transverse Bulkhead II,33896,773
33898,Large Transverse Bulkhead I,33898,773
33901,Large Transverse Bulkhead II Blueprint,33901,787
33900,Large Transverse Bulkhead II,33900,773
33902,Capital Transverse Bulkhead I,33902,773
33905,Capital Transverse Bulkhead II Blueprint,33905,787
37457,Deacon,37457,1527
37458,Kirin,37458,1527
33869,Brutix Serpentis Edition,33869,419
37135,Endurance,37135,1283
33904,Capital Transverse Bulkhead II,33904,773
82589,Pyerite Prospecting Array 1,82589,4768
17522,Ammatar Navy Reactor Control Unit,17522,769
17524,Ammatar Navy Power Diagnostic System,17524,766
28388,Batch Compressed Bistot,28388,451
17526,Imperial Navy Cap Recharger,17526,43
61198,Ubiquitous Moon Mining Crystal Type C I,61198,482
61220,Ubiquitous Moon Mining Crystal Type C II Blueprint,61220,727
12066,100MN Afterburner I,12066,46
12069,100MN Afterburner II Blueprint,12069,126
230,Antimatter Charge M,230,85
12790,Void M Blueprint,12790,722
28391,Batch Compressed Crokite,28391,452
20260,Secure Radar Backup Cluster I,20260,203
28393,Batch Compressed Sharp Crokite,28393,452
33915,Medium Micro Jump Drive,33915,1189
20262,Shielded Radar Backup Cluster I,20262,203
28395,Batch Compressed Obsidian Ochre,28395,453
20264,Warded Radar Backup Cluster I,20264,203
28397,Batch Compressed Gneiss,28397,467
28398,Batch Compressed Iridescent Gneiss,28398,467
238,Antimatter Charge L,238,85
12792,Void L Blueprint,12792,722
28399,Batch Compressed Prismatic Gneiss,28399,467
61209,Rare Moon Mining Crystal Type B I,61209,482
61231,Rare Moon Mining Crystal Type B II Blueprint,61231,727
240,Microwave S,240,86
28400,Batch Compressed Glazed Hedbergite,28400,454
61211,Rare Moon Mining Crystal Type B II,61211,482
242,Standard S,242,86
28403,Batch Compressed Hemorphite,28403,455
61213,Exceptional Moon Mining Crystal Type B I,61213,482
61235,Exceptional Moon Mining Crystal Type B II Blueprint,61235,727
244,Xray S,244,86
12566,Conflagration S Blueprint,12566,726
28405,Batch Compressed Vivid Hemorphite,28405,455
57479,Core Temperature Regulator,57479,334
246,Multifrequency S,246,86
12558,Gleam S Blueprint,12558,726
28407,Batch Compressed Pristine Jaspet,28407,456
28408,Batch Compressed Pure Jaspet,28408,456
251,Ultraviolet M,251,86
12819,Scorch M Blueprint,12819,726
15508,Vespa I,15508,100
21639,Vespa II Blueprint,21639,176
17551,Federation Navy Kinetic Coating,17551,98
255,Radio L,255,86
12825,Aurora L Blueprint,12825,726
23414,'Brotherhood' Small Remote Armor Repairer,23414,325
23416,'Peace' Large Remote Armor Repairer,23416,325
23418,'Radical' Damage Control,23418,60
17557,Federation Navy Thermal Coating,17557,98
37296,Quad Mega Pulse Laser II,37296,53
57482,Genetic Safeguard Filter,57482,334
262,Multifrequency L,262,86
12829,Gleam L Blueprint,12829,726
57483,Neurolink Enhancer Reservoir,57483,334
28418,Batch Compressed Bright Spodumain,28418,461
23473,Wasp EC-900,23473,639
28419,Batch Compressed Gleaming Spodumain,28419,461
40736,Shadow Serpentis Heavy Warp Disruptor,40736,52
28432,Batch Compressed Veldspar,28432,462
23506,Ogre SD-900,23506,639
23510,Praetor TD-900,23510,639
23512,Berserker TP-900,23512,639
23523,Heavy Armor Maintenance Bot I,23523,640
28198,Heavy Armor Maintenance Bot II Blueprint,28198,1144
23525,Curator I,23525,100
28214,Curator II Blueprint,28214,176
23527,Drone Link Augmentor I,23527,647
24428,Drone Link Augmentor II Blueprint,24428,408
23533,Omnidirectional Tracking Link I,23533,646
24439,Omnidirectional Tracking Link II Blueprint,24439,408
23536,Berserker SW-900,23536,641
23559,Warden I,23559,100
28210,Warden II Blueprint,28210,176
23561,Garde I,23561,100
28212,Garde II Blueprint,28212,176
23563,Bouncer I,23563,100
28216,Bouncer II Blueprint,28216,176
20587,150mm 'Musket' Railgun,20587,74
15677,Federation Navy Co-Processor,15677,285
85460,Glorified Decayed Capital Armor Repairer Mutaplasmid,85460,1964
40737,Domination Heavy Warp Disruptor,40737,52
85461,Glorified Unstable Capital Armor Repairer Mutaplasmid,85461,1964
85441,Glorified Decayed Small Armor Repairer Mutaplasmid,85441,1964
23659,Acolyte EV-300,23659,544
85442,Glorified Unstable Small Armor Repairer Mutaplasmid,85442,1964
33981,Limited Hyperspatial Accelerator,33981,1289
33983,Experimental Hyperspatial Accelerator,33983,1289
85446,Glorified Unstable Medium Armor Plate Mutaplasmid,85446,1964
33985,Prototype Hyperspatial Accelerator,33985,1289
85450,Glorified Gravid Medium Armor Repairer Mutaplasmid,85450,1964
23702,Infiltrator EV-600,23702,544
23705,Vespa EC-600,23705,639
23707,Hornet EC-300,23707,639
23709,Medium Armor Maintenance Bot I,23709,640
28206,Medium Armor Maintenance Bot II Blueprint,28206,1144
23711,Light Armor Maintenance Bot I,23711,640
28202,Light Armor Maintenance Bot II Blueprint,28202,1144
23713,Hammerhead SD-600,23713,639
23715,Hobgoblin SD-300,23715,639
23717,Medium Shield Maintenance Bot I,23717,640
28208,Medium Shield Maintenance Bot II Blueprint,28208,1144
23719,Light Shield Maintenance Bot I,23719,640
28204,Light Shield Maintenance Bot II Blueprint,28204,1144
23721,Valkyrie TP-600,23721,639
23723,Warrior TP-300,23723,639
85454,Glorified Unstable Large Armor Plate Mutaplasmid,85454,1964
23725,Infiltrator TD-600,23725,639
23727,Acolyte TD-300,23727,639
23729,Valkyrie SW-600,23729,641
23731,Warrior SW-300,23731,641
23735,Clone Vat Bay I,23735,815
23757,Archon,23757,547
23759,FA-14 Templar,23759,100
64034,Boobook,64034,31
72903,Probe Fleet Issue,72903,25
72913,Imicus Navy Issue,72913,25
72907,Magnate Navy Issue,72907,25
72904,Heron Navy Issue,72904,25
72811,Cyclone Fleet Issue,72811,419
72872,Prophecy Navy Issue,72872,419
72869,Myrmidon Navy Issue,72869,419
72812,Ferox Navy Issue,72812,419
17703,Imperial Navy Slicer,17703,25
23783,'Abatis' 100mm Steel Plates,23783,329
23785,'Bailey' 1600mm Steel Plates,23785,329
23787,'Chainmail' 200mm Steel Plates,23787,329
23789,'Bastion' 400mm Steel Plates,23789,329
23791,'Citadella' 100mm Steel Plates,23791,329
23793,'Barbican' 800mm Steel Plates,23793,329
23795,'Gorget' Small Armor Repairer I,23795,62
23797,'Greaves' Medium Armor Repairer I,23797,62
23799,'Hauberk' Large Armor Repairer I,23799,62
23801,'Crucible' Small Cap Battery,23801,61
23803,'Censer' Medium Cap Battery,23803,61
23805,'Thurifer' Large Cap Battery,23805,61
23807,'Saddle' Small Capacitor Booster I,23807,76
23809,'Harness' Medium Capacitor Booster I,23809,76
23811,'Plough' Heavy Capacitor Booster I,23811,76
23813,'Palisade' Cap Recharger I,23813,43
23815,Small 'Caltrop' Energy Neutralizer,23815,71
23817,Medium 'Ditch' Energy Neutralizer,23817,71
23819,Heavy 'Moat' Energy Neutralizer,23819,71
23821,Small 'Upir' Energy Nosferatu,23821,68
23824,Medium 'Strigoi' Energy Nosferatu,23824,68
23829,Heavy 'Vrykolakas' Energy Nosferatu,23829,68
23834,'Mace' Dual Light Beam Laser I,23834,53
23836,'Longbow' Small Focused Pulse Laser I,23836,53
23838,'Gauntlet' Small Focused Beam Laser I,23838,53
23840,'Crossbow' Focused Medium Beam Laser I,23840,53
23842,'Joust' Heavy Pulse Laser I,23842,53
23844,'Arquebus' Heavy Beam Laser I,23844,53
23846,'Halberd' Mega Pulse Laser I,23846,53
23848,'Catapult' Mega Beam Laser I,23848,53
23850,'Ballista' Tachyon Beam Laser I,23850,53
23852,'Squire' Small Remote Capacitor Transmitter,23852,67
23854,'Knight' Medium Remote Capacitor Transmitter,23854,67
23856,'Chivalry' Large Remote Capacitor Transmitter,23856,67
23864,'Pike' Small EMP Smartbomb,23864,72
23866,'Lance' Medium EMP Smartbomb,23866,72
23868,'Warhammer' Large EMP Smartbomb,23868,72
23883,Methros Enhanced Decoding Device,23883,526
23894,'Page' Capacitor Flux Coil I,23894,768
23896,'Motte' Capacitor Power Relay I,23896,767
23898,'Portcullis' Reactor Control Unit I,23898,769
23900,'Mangonel' Heat Sink I,23900,205
23902,'Trebuchet' Heat Sink I,23902,205
3983,Large Graviton Smartbomb II,3983,72
23911,Thanatos,23911,547
23913,Nyx,23913,659
23915,Chimera,23915,547
37459,Thalia,37459,1527
23917,Wyvern,23917,659
23919,Aeon,23919,659
